timestamp,location_id,vehicle_count,avg_speed,weather,day_of_week,is_holiday,event,sensor_status,road_condition,target_congestion_level
2023-01-06 03:45:00,ENT002,14.0,27.154157343000307,Rainy,Thursday,0.0,Marathon,UNKNOWN,Moderate,4.0
2023-01-06 04:00:00,MBR003,22.0,49.778155496862006,Foggy,Sunday,1.0,Accident,FAIL,Moderate,4.0
???,KLA001,16.0,18.943530581596754,Snowy,Monday,1.0,Parade,OK,Poor,1.0
2023-01-06 04:30:00,GUL004,11.0,51.53590343316925,Snowy,Thursday,1.0,Parade,OK,Poor,0.0
2023-01-06 04:45:00,ENT002,17.0,53.86349397262843,Clear,Monday,0.0,Marathon,FAIL,Good,1.0
2023-01-06 05:00:00,GUL004,17.0,36.97819413017378,Rainy,Sunday,1.0,Parade,UNKNOWN,Moderate,0.0
2023-01-06 05:15:00,KLA001,18.0,13.968629121727012,Foggy,Saturday,1.0,Parade,FAIL,Poor,0.0
2023-01-06 05:45:00,GUL004,24.0,39.35815838711181,Clear,Friday,0.0,Parade,OK,Moderate,0.0
2023-01-06 06:00:00,KLA001,20.0,29.894017800710866,Snowy,Friday,1.0,Parade,OK,Poor,2.0
2023-01-06 06:15:00,KLA001,14.0,34.84781606191757,Foggy,Monday,1.0,None,OK,Good,2.0
2023-01-06 06:30:00,KLA001,22.0,55.30195198863351,Snowy,Thursday,0.0,None,FAIL,Moderate,2.0
2023-01-06 06:45:00,MBR003,21.0,46.64927162301741,Foggy,Tuesday,0.0,Marathon,FAIL,Moderate,4.0
2023-01-06 07:00:00,KLA001,18.0,30.754358856219,Foggy,Friday,1.0,Parade,UNKNOWN,Poor,1.0
2023-01-06 07:15:00,MBR003,13.0,24.02400830404568,Rainy,Monday,0.0,Accident,FAIL,Moderate,3.0
2023-01-06 07:30:00,KLA001,7.0,36.729826823902286,Snowy,Sunday,1.0,Marathon,UNKNOWN,Good,0.0
2023-01-06 07:45:00,MBR003,19.0,37.86543220649562,Foggy,Saturday,1.0,Marathon,FAIL,Moderate,3.0
2023-01-06 08:00:00,GUL004,21.0,44.96199187363317,Rainy,Thursday,1.0,Parade,FAIL,Good,1.0
2023-01-06 08:30:00,KLA001,15.0,45.114995753618615,Rainy,Wednesday,0.0,None,OK,Good,4.0
2023-01-06 08:45:00,KLA001,22.0,59.35154040060229,Rainy,Thursday,1.0,Marathon,UNKNOWN,Poor,2.0
2023-01-06 09:00:00,KLA001,23.0,48.15501022444263,Snowy,Monday,1.0,Marathon,UNKNOWN,Good,2.0
2023-01-06 09:15:00,ENT002,18.0,39.519114926692275,Rainy,Sunday,0.0,Parade,FAIL,Poor,1.0
2023-01-06 09:30:00,ENT002,21.0,38.16849528946705,Foggy,Sunday,1.0,Marathon,OK,Poor,4.0
2023-01-06 09:45:00,GUL004,19.0,36.433268658201285,Clear,Tuesday,???,Accident,OK,Good,4.0
2023-01-06 10:00:00,ENT002,20.0,51.806409124521444,Foggy,Tuesday,1.0,Parade,UNKNOWN,Good,0.0
2023-01-06 10:15:00,ENT002,12.0,33.72686554048697,Foggy,Tuesday,0.0,Marathon,UNKNOWN,Moderate,2.0
2023-01-06 10:30:00,ENT002,16.0,40.45222708999982,Rainy,Wednesday,1.0,None,UNKNOWN,Poor,1.0
2023-01-06 10:45:00,MBR003,26.0,40.511979018810855,Foggy,Thursday,1.0,None,OK,Moderate,3.0
2023-01-06 11:00:00,MBR003,15.0,34.98215807188468,Rainy,Friday,1.0,Accident,FAIL,Moderate,2.0
2023-01-06 11:15:00,KLA001,22.0,26.275344521158992,Snowy,Thursday,1.0,Accident,OK,Poor,0.0
2023-01-06 11:30:00,GUL004,21.0,43.22974503617668,Rainy,Tuesday,0.0,Parade,FAIL,Good,4.0
2023-01-06 11:45:00,ENT002,16.0,39.389960281446164,Snowy,Wednesday,0.0,Accident,UNKNOWN,Good,1.0
2023-01-06 12:00:00,KLA001,12.0,45.0024046943657,Clear,Sunday,0.0,Marathon,OK,Poor,2.0
2023-01-06 12:15:00,KLA001,17.0,34.66399693560833,Foggy,Saturday,0.0,Parade,OK,Moderate,3.0
2023-01-06 12:30:00,KLA001,23.0,52.20821298813048,Snowy,Tuesday,1.0,None,UNKNOWN,Moderate,0.0
2023-01-06 12:45:00,ENT002,18.0,31.232262187881553,Clear,Sunday,0.0,Marathon,UNKNOWN,Moderate,0.0
2023-01-06 13:00:00,KLA001,26.0,57.120402840178926,Rainy,Monday,1.0,Marathon,FAIL,Poor,2.0
2023-01-06 13:15:00,KLA001,19.0,22.523634901717383,Clear,Thursday,1.0,Accident,FAIL,Moderate,3.0
2023-01-06 13:30:00,ENT002,20.0,44.347700645568914,Snowy,Wednesday,1.0,Marathon,OK,Moderate,0.0
2023-01-06 13:45:00,ENT002,27.0,44.754306825266234,Foggy,Saturday,1.0,Parade,UNKNOWN,Moderate,1.0
2023-01-06 14:15:00,???,27.0,44.24393937861012,Clear,Wednesday,1.0,Marathon,FAIL,Good,3.0
2023-01-06 14:30:00,KLA001,22.0,52.795186697601586,Rainy,Saturday,0.0,None,UNKNOWN,Poor,4.0
???,GUL004,23.0,17.831811606459354,Rainy,Monday,0.0,Accident,FAIL,Poor,4.0
2023-01-06 15:00:00,GUL004,15.0,45.02744807490814,Foggy,Monday,0.0,None,UNKNOWN,Moderate,2.0
2023-01-06 15:15:00,KLA001,34.0,15.067291796699223,Rainy,Thursday,0.0,Parade,FAIL,Moderate,3.0
2023-01-06 15:30:00,KLA001,25.0,30.34335196476792,Snowy,Wednesday,0.0,None,UNKNOWN,Poor,0.0
2023-01-06 15:45:00,MBR003,19.0,56.29166364900945,Snowy,Tuesday,0.0,Marathon,FAIL,Good,0.0
2023-01-06 16:00:00,GUL004,18.0,34.18217966607946,Clear,Sunday,1.0,None,FAIL,Poor,4.0
2023-01-06 16:15:00,GUL004,15.0,28.261200355910276,Rainy,Sunday,1.0,Accident,OK,Poor,4.0
2023-01-06 16:30:00,ENT002,33.0,38.020622710153184,Rainy,Tuesday,0.0,Parade,UNKNOWN,Moderate,1.0
2023-01-06 16:45:00,ENT002,22.0,60.67906338163552,Clear,Friday,1.0,Accident,FAIL,Good,4.0
2023-01-06 17:00:00,MBR003,24.0,21.68317752793974,Foggy,Sunday,0.0,Marathon,FAIL,Good,1.0
2023-01-06 17:15:00,GUL004,33.0,29.486900883606555,Rainy,Tuesday,0.0,None,OK,Moderate,0.0
2023-01-06 17:30:00,KLA001,16.0,54.974316831796266,Rainy,Thursday,0.0,Marathon,FAIL,Poor,1.0
2023-01-06 17:45:00,GUL004,???,58.57702343537733,Foggy,Sunday,0.0,None,UNKNOWN,Good,1.0
2023-01-06 18:00:00,ENT002,18.0,38.96568775709716,Rainy,Sunday,0.0,Parade,FAIL,Poor,2.0
2023-01-06 18:15:00,KLA001,19.0,27.609472974733578,Snowy,Sunday,1.0,Parade,OK,Moderate,4.0
2023-01-06 18:30:00,ENT002,22.0,60.95843501809159,Snowy,Monday,0.0,Marathon,UNKNOWN,Moderate,1.0
2023-01-06 18:45:00,ENT002,15.0,55.94442391749197,Foggy,Tuesday,1.0,Parade,OK,Poor,0.0
2023-01-06 19:00:00,ENT002,22.0,46.78946987762233,Foggy,Friday,1.0,None,UNKNOWN,Good,3.0
2023-01-06 19:15:00,ENT002,21.0,31.875976510625797,Snowy,Thursday,1.0,None,OK,Poor,1.0
2023-01-06 19:30:00,ENT002,16.0,39.50970659161963,Snowy,Saturday,1.0,Accident,UNKNOWN,Good,4.0
2023-01-06 19:45:00,GUL004,17.0,38.396399189551694,Snowy,Thursday,1.0,None,FAIL,Moderate,2.0
2023-01-06 20:00:00,GUL004,20.0,43.30851304615578,Snowy,Thursday,1.0,Accident,OK,Poor,0.0
2023-01-06 20:15:00,MBR003,9.0,54.51001438131336,Foggy,Thursday,0.0,Parade,OK,Moderate,2.0
2023-01-06 20:30:00,MBR003,19.0,48.79417041137403,Foggy,Thursday,1.0,Accident,UNKNOWN,Moderate,3.0
2023-01-06 20:45:00,KLA001,17.0,29.226239230152416,Clear,Thursday,0.0,Marathon,OK,Good,1.0
2023-01-06 21:15:00,MBR003,19.0,43.131321400131554,Snowy,Monday,0.0,Marathon,UNKNOWN,Good,4.0
2023-01-06 21:30:00,MBR003,20.0,46.87065795858916,Rainy,Friday,1.0,Accident,UNKNOWN,Poor,1.0
2023-01-06 21:45:00,GUL004,14.0,54.66540859278603,Snowy,Tuesday,1.0,Parade,UNKNOWN,Good,???
2023-01-06 22:00:00,GUL004,17.0,28.88419750486449,Snowy,Saturday,0.0,Accident,FAIL,Poor,3.0
2023-01-06 22:15:00,KLA001,16.0,39.64174421293537,Foggy,Wednesday,1.0,Marathon,FAIL,Poor,2.0
2023-01-06 22:30:00,GUL004,33.0,34.68545448640785,Clear,Monday,0.0,Accident,UNKNOWN,Good,3.0
2023-01-06 22:45:00,GUL004,22.0,24.32140574634544,Rainy,Wednesday,0.0,Marathon,OK,Moderate,1.0
2023-01-06 23:00:00,GUL004,26.0,43.467099776049196,Rainy,Sunday,1.0,None,UNKNOWN,Poor,2.0
2023-01-06 23:15:00,ENT002,29.0,65.11556551584424,Clear,Sunday,1.0,Marathon,UNKNOWN,Poor,4.0
2023-01-06 23:30:00,KLA001,20.0,21.59922255494247,Snowy,Friday,0.0,Marathon,OK,Good,3.0
2023-01-06 23:45:00,MBR003,26.0,39.6771938895053,Foggy,Tuesday,0.0,Marathon,UNKNOWN,Poor,2.0
2023-01-07 00:00:00,GUL004,23.0,46.40542935074774,Snowy,Monday,0.0,Marathon,OK,Good,2.0
2023-01-07 00:15:00,KLA001,16.0,41.23078201656181,Rainy,Saturday,1.0,Accident,UNKNOWN,Moderate,2.0
2023-01-07 00:30:00,GUL004,18.0,38.86871947484259,Rainy,Monday,1.0,None,FAIL,Moderate,0.0
2023-01-07 00:45:00,KLA001,13.0,27.007836365541756,Snowy,Saturday,0.0,Parade,UNKNOWN,Poor,3.0
2023-01-07 01:00:00,MBR003,21.0,42.327867429401635,Rainy,Saturday,0.0,Accident,OK,Good,2.0
2023-01-07 01:15:00,KLA001,26.0,32.43236022984074,Foggy,Tuesday,0.0,Accident,FAIL,Good,3.0
2023-01-07 01:30:00,GUL004,18.0,18.100782950214466,Rainy,Tuesday,1.0,Accident,FAIL,Good,2.0
2023-01-07 01:45:00,KLA001,24.0,51.94592220513731,Foggy,Saturday,0.0,Marathon,UNKNOWN,Moderate,4.0
2023-01-07 02:00:00,MBR003,24.0,49.58385819842042,Snowy,Wednesday,0.0,Parade,FAIL,Moderate,4.0
2023-01-07 02:30:00,GUL004,21.0,42.29074688205703,Foggy,Tuesday,1.0,Accident,OK,Good,1.0
2023-01-07 02:45:00,GUL004,18.0,50.74318012715561,Foggy,Monday,1.0,Parade,UNKNOWN,Good,2.0
2023-01-07 03:00:00,MBR003,19.0,42.24339656778083,Foggy,Thursday,1.0,None,OK,Poor,1.0
2023-01-07 03:15:00,KLA001,18.0,49.040175547613146,Rainy,Friday,0.0,Parade,OK,Poor,3.0
2023-01-07 03:45:00,MBR003,16.0,53.119837385739466,Rainy,Wednesday,0.0,Marathon,FAIL,Poor,3.0
2023-01-07 04:00:00,ENT002,21.0,43.207857259326836,Rainy,Tuesday,1.0,Accident,OK,Moderate,3.0
2023-01-07 04:15:00,MBR003,22.0,41.94051943605874,Foggy,Monday,1.0,Marathon,FAIL,Good,3.0
2023-01-07 04:30:00,GUL004,18.0,27.29938911287968,Rainy,Sunday,1.0,None,OK,Poor,1.0
2023-01-07 04:45:00,KLA001,20.0,42.869558543017085,Clear,Monday,0.0,Accident,OK,Poor,2.0
2023-01-07 05:00:00,ENT002,18.0,31.680450825055487,Clear,Wednesday,1.0,None,UNKNOWN,Moderate,1.0
2023-01-07 05:15:00,ENT002,21.0,33.617172734715055,Clear,Wednesday,0.0,None,OK,Good,2.0
2023-01-07 05:30:00,MBR003,21.0,31.84624371683879,Clear,Thursday,0.0,Accident,FAIL,Good,2.0
2023-01-07 05:45:00,MBR003,31.0,29.33765068100775,Clear,Saturday,0.0,Marathon,UNKNOWN,Good,3.0
2023-01-07 06:00:00,GUL004,15.0,61.24771403016962,Foggy,Friday,0.0,Accident,UNKNOWN,Good,1.0
2023-01-07 06:15:00,ENT002,18.0,53.31339061988403,Rainy,Friday,1.0,Parade,FAIL,Moderate,2.0
2023-01-07 06:30:00,MBR003,20.0,59.20367502144261,Rainy,Friday,1.0,Accident,OK,Moderate,4.0
2023-01-07 06:45:00,MBR003,17.0,27.77104980444436,Clear,Wednesday,0.0,Parade,OK,Moderate,2.0
2023-01-07 07:00:00,GUL004,24.0,40.712537499108926,Rainy,Thursday,0.0,Parade,UNKNOWN,Poor,4.0
2023-01-07 07:30:00,GUL004,23.0,33.04305122802936,Rainy,Tuesday,0.0,Accident,FAIL,Good,1.0
2023-01-07 07:45:00,GUL004,19.0,30.818730165834253,Foggy,Wednesday,1.0,Marathon,UNKNOWN,Poor,1.0
2023-01-07 08:00:00,GUL004,15.0,52.395840064415616,Snowy,Thursday,0.0,Accident,OK,Poor,2.0
2023-01-07 08:15:00,ENT002,15.0,36.0377032189824,Clear,Wednesday,0.0,None,OK,Moderate,0.0
2023-01-07 08:30:00,MBR003,23.0,50.68379333694016,Foggy,Sunday,0.0,Marathon,FAIL,Poor,2.0
2023-01-07 08:45:00,ENT002,21.0,46.04120889588518,Foggy,Tuesday,1.0,Marathon,FAIL,Poor,2.0
2023-01-07 09:00:00,MBR003,32.0,63.036387521047885,Clear,Tuesday,0.0,Accident,OK,Poor,3.0
2023-01-07 09:15:00,MBR003,24.0,25.20555776860276,Clear,Sunday,1.0,Accident,FAIL,Good,3.0
2023-01-07 09:30:00,GUL004,30.0,52.59233239786799,Foggy,Thursday,0.0,Parade,FAIL,Moderate,2.0
2023-01-07 09:45:00,KLA001,16.0,51.464408704007276,Clear,Monday,0.0,None,UNKNOWN,Poor,4.0
2023-01-07 10:00:00,KLA001,21.0,30.266211619729653,Clear,Tuesday,0.0,None,UNKNOWN,Moderate,3.0
2023-01-07 10:15:00,KLA001,18.0,50.0713333647316,Snowy,Tuesday,1.0,Parade,UNKNOWN,Moderate,2.0
2023-01-07 10:30:00,ENT002,24.0,43.361449630262285,Snowy,Saturday,0.0,Marathon,OK,Poor,0.0
2023-01-07 10:45:00,ENT002,25.0,37.72523740046592,Clear,Tuesday,1.0,Marathon,OK,Poor,4.0
2023-01-07 11:15:00,KLA001,22.0,32.80890548550814,Rainy,Saturday,0.0,None,UNKNOWN,Moderate,2.0
2023-01-07 11:30:00,GUL004,21.0,60.49812095785926,Clear,Monday,1.0,Marathon,FAIL,Good,2.0
2023-01-07 11:45:00,GUL004,16.0,40.006828189574826,Clear,Friday,0.0,Accident,OK,Good,4.0
2023-01-07 12:00:00,MBR003,21.0,47.82130001531459,Rainy,Friday,0.0,Parade,FAIL,Good,3.0
2023-01-07 12:15:00,ENT002,16.0,32.09100618332447,Rainy,Tuesday,0.0,Accident,UNKNOWN,Good,3.0
2023-01-07 12:30:00,ENT002,21.0,32.201470537783614,Rainy,Monday,1.0,Parade,UNKNOWN,Good,3.0
2023-01-07 12:45:00,KLA001,23.0,50.81984809249942,Snowy,Wednesday,0.0,None,FAIL,Moderate,1.0
2023-01-07 13:00:00,ENT002,19.0,26.504237884484677,Snowy,Saturday,1.0,None,OK,Poor,4.0
2023-01-07 13:15:00,GUL004,14.0,35.847862320947286,Snowy,Saturday,1.0,Marathon,UNKNOWN,Poor,4.0
2023-01-07 13:30:00,GUL004,23.0,40.34027411072232,Foggy,Sunday,1.0,Accident,OK,Poor,3.0
2023-01-07 13:45:00,KLA001,17.0,41.11372601840053,Clear,Monday,0.0,None,UNKNOWN,Good,3.0
2023-01-07 14:00:00,KLA001,15.0,38.20906714983844,Snowy,Thursday,0.0,Marathon,UNKNOWN,Good,0.0
2023-01-07 14:15:00,MBR003,16.0,43.958197810959234,Foggy,Saturday,1.0,Accident,UNKNOWN,Poor,0.0
2023-01-07 14:30:00,KLA001,12.0,46.92855755817811,Foggy,Wednesday,1.0,Accident,UNKNOWN,Poor,2.0
2023-01-07 14:45:00,KLA001,12.0,47.3463754545933,Rainy,Sunday,0.0,Marathon,UNKNOWN,Poor,2.0
2023-01-07 15:00:00,KLA001,16.0,30.141961913321733,Rainy,Friday,1.0,Accident,UNKNOWN,Moderate,4.0
2023-01-07 15:15:00,GUL004,26.0,37.15844902071203,Snowy,Friday,0.0,None,UNKNOWN,Moderate,4.0
2023-01-07 15:30:00,MBR003,20.0,51.94762861876938,Clear,Monday,1.0,Marathon,OK,Poor,1.0
2023-01-07 15:45:00,KLA001,18.0,48.94647187573872,Clear,Friday,1.0,None,OK,Poor,1.0
2023-01-07 16:30:00,KLA001,15.0,20.217747506251897,Foggy,Monday,0.0,None,UNKNOWN,Good,0.0
2023-01-07 16:45:00,GUL004,16.0,40.469349020603694,Foggy,Saturday,0.0,Parade,OK,Moderate,0.0
2023-01-07 17:00:00,GUL004,13.0,58.97767016745977,Foggy,Sunday,1.0,Marathon,OK,Moderate,2.0
2023-01-07 17:15:00,ENT002,24.0,30.521072827310135,Clear,Monday,1.0,Accident,FAIL,Poor,1.0
2023-01-07 17:30:00,ENT002,22.0,31.65676954508418,Clear,Monday,1.0,Parade,UNKNOWN,Poor,2.0
2023-01-07 17:45:00,ENT002,28.0,47.640297815728594,Rainy,Saturday,1.0,Marathon,OK,Moderate,3.0
2023-01-07 18:00:00,MBR003,19.0,24.57198484790354,Clear,Monday,0.0,Parade,UNKNOWN,Moderate,3.0
2023-01-07 18:15:00,GUL004,20.0,33.67244970114961,Foggy,Thursday,0.0,None,UNKNOWN,Poor,3.0
2023-01-07 18:30:00,GUL004,20.0,45.96441137581753,Foggy,Thursday,0.0,Marathon,FAIL,Good,4.0
2023-01-07 18:45:00,MBR003,13.0,33.65714152310597,Snowy,Thursday,1.0,Marathon,OK,Good,1.0
2023-01-07 19:00:00,ENT002,14.0,37.640300127890285,Clear,Monday,1.0,Accident,UNKNOWN,Moderate,1.0
2023-01-07 19:15:00,ENT002,24.0,47.44185710315035,Clear,Friday,1.0,Marathon,OK,Good,4.0
2023-01-07 19:45:00,GUL004,13.0,42.66818396295402,Rainy,Thursday,1.0,Marathon,UNKNOWN,Poor,3.0
2023-01-07 20:00:00,ENT002,21.0,36.60877720729961,Foggy,Saturday,0.0,Marathon,UNKNOWN,Good,3.0
2023-01-07 20:15:00,KLA001,19.0,43.700611152689554,Snowy,Tuesday,1.0,None,UNKNOWN,Moderate,0.0
2023-01-07 20:30:00,KLA001,21.0,38.762673199002435,Clear,Tuesday,0.0,Parade,FAIL,Poor,2.0
2023-01-07 20:45:00,KLA001,28.0,44.57805609925785,Clear,Saturday,0.0,Parade,UNKNOWN,Good,2.0
2023-01-07 21:15:00,KLA001,18.0,38.17431025620459,Clear,Saturday,0.0,Parade,FAIL,Poor,4.0
2023-01-07 21:30:00,ENT002,24.0,30.10042207447986,Rainy,Monday,1.0,Marathon,OK,Poor,1.0
2023-01-07 22:00:00,MBR003,15.0,31.88999136371155,Clear,Thursday,1.0,Marathon,UNKNOWN,Moderate,0.0
2023-01-07 22:15:00,GUL004,22.0,28.85953549838007,Rainy,Saturday,0.0,Marathon,UNKNOWN,Good,1.0
2023-01-07 22:30:00,KLA001,28.0,42.586611478553884,Rainy,Monday,1.0,Marathon,UNKNOWN,Poor,3.0
2023-01-07 22:45:00,MBR003,21.0,42.127397758576606,Foggy,Saturday,0.0,None,OK,Poor,3.0
2023-01-07 23:00:00,ENT002,15.0,47.82873734948573,Clear,Friday,???,Marathon,FAIL,Poor,0.0
2023-01-07 23:15:00,GUL004,19.0,35.68874430424901,Snowy,Wednesday,1.0,Parade,FAIL,Poor,2.0
2023-01-07 23:30:00,ENT002,18.0,44.08052846836756,Rainy,Friday,1.0,None,FAIL,Poor,3.0
2023-01-07 23:45:00,ENT002,32.0,45.50797572273663,Rainy,Friday,1.0,Parade,FAIL,Good,3.0
2023-01-08 00:30:00,MBR003,22.0,41.49363482271189,Foggy,Thursday,0.0,Accident,UNKNOWN,Good,2.0
2023-01-08 00:45:00,ENT002,22.0,43.641402960546614,Rainy,Sunday,0.0,Accident,FAIL,Good,1.0
2023-01-08 01:00:00,KLA001,15.0,40.07178466907942,Clear,Monday,0.0,Marathon,FAIL,Poor,2.0
2023-01-08 01:15:00,GUL004,24.0,19.135223416289154,Snowy,Friday,0.0,Parade,FAIL,Poor,3.0
2023-01-08 01:30:00,GUL004,11.0,41.6048962397348,Clear,Saturday,0.0,None,UNKNOWN,Good,4.0
2023-01-08 01:45:00,GUL004,14.0,62.12531039397242,Clear,Friday,0.0,Parade,OK,Good,1.0
2023-01-08 02:00:00,KLA001,17.0,36.39960731243017,Foggy,Monday,0.0,Parade,UNKNOWN,Poor,3.0
2023-01-08 02:15:00,KLA001,23.0,32.719229021446786,Rainy,Wednesday,1.0,Parade,OK,Moderate,2.0
2023-01-08 02:30:00,ENT002,25.0,43.73348559711398,Clear,Monday,0.0,Parade,OK,Moderate,1.0
2023-01-08 02:45:00,MBR003,17.0,43.123782104665715,Snowy,Sunday,0.0,None,FAIL,Good,1.0
2023-01-08 03:00:00,KLA001,20.0,51.92735165416414,Foggy,Monday,0.0,Accident,FAIL,Good,3.0
2023-01-08 03:15:00,KLA001,19.0,27.421318440911122,Snowy,Thursday,1.0,Accident,UNKNOWN,Good,1.0
2023-01-08 03:30:00,GUL004,18.0,47.31380252574992,Clear,Tuesday,1.0,None,FAIL,Poor,4.0
2023-01-08 03:45:00,ENT002,24.0,45.904220612514635,Snowy,Friday,1.0,None,FAIL,Good,4.0
2023-01-08 04:00:00,KLA001,19.0,38.57853463059454,Foggy,Tuesday,0.0,Parade,OK,Poor,3.0
2023-01-08 04:15:00,MBR003,24.0,43.3868731792169,Foggy,Sunday,1.0,None,FAIL,Good,2.0
2023-01-08 04:30:00,KLA001,20.0,50.29457481598357,Rainy,Wednesday,0.0,Accident,OK,Good,3.0
2023-01-08 04:45:00,ENT002,31.0,48.72315380028451,Snowy,Sunday,0.0,Marathon,FAIL,Poor,4.0
2023-01-08 05:00:00,MBR003,13.0,28.569806879262714,Foggy,Friday,0.0,Marathon,OK,Moderate,0.0
2023-01-08 05:15:00,MBR003,19.0,48.20158186755484,Foggy,Tuesday,0.0,Marathon,UNKNOWN,Good,0.0
2023-01-08 05:30:00,GUL004,13.0,39.353113949674814,Rainy,Wednesday,1.0,Parade,OK,Good,1.0
2023-01-08 05:45:00,MBR003,15.0,40.72874098015515,Foggy,Saturday,0.0,Accident,UNKNOWN,Good,1.0
2023-01-08 06:00:00,KLA001,23.0,40.73196991001694,Clear,Thursday,1.0,Marathon,OK,Poor,0.0
2023-01-08 06:15:00,ENT002,18.0,38.4975701120174,Snowy,Wednesday,0.0,???,UNKNOWN,Moderate,4.0
2023-01-08 06:30:00,MBR003,19.0,51.91707497107065,Rainy,Tuesday,1.0,Marathon,FAIL,Moderate,1.0
2023-01-08 07:00:00,ENT002,23.0,28.804538716168313,Clear,Friday,1.0,None,OK,Good,3.0
2023-01-08 07:15:00,MBR003,19.0,36.06470144030271,Snowy,Thursday,0.0,Parade,OK,Moderate,4.0
2023-01-08 07:30:00,GUL004,22.0,41.78694716810475,Rainy,Tuesday,1.0,Parade,OK,Poor,1.0
2023-01-08 07:45:00,KLA001,11.0,52.29214784297051,Foggy,Saturday,0.0,Parade,FAIL,Good,3.0
2023-01-08 08:00:00,KLA001,15.0,46.03094684948834,Rainy,Thursday,0.0,Parade,FAIL,Good,1.0
2023-01-08 08:15:00,GUL004,20.0,31.49464721252956,Foggy,Wednesday,1.0,Marathon,OK,Moderate,1.0
2023-01-08 08:30:00,MBR003,9.0,64.85189916678891,Snowy,Tuesday,0.0,Parade,UNKNOWN,Good,3.0
2023-01-08 08:45:00,KLA001,23.0,42.6477531097798,Snowy,Monday,0.0,Parade,UNKNOWN,Poor,0.0
2023-01-08 09:00:00,KLA001,12.0,52.753907379990146,Clear,Monday,0.0,Parade,OK,Moderate,3.0
2023-01-08 09:15:00,MBR003,18.0,38.482855664227706,Clear,Saturday,0.0,None,OK,Poor,4.0
2023-01-08 09:30:00,GUL004,18.0,45.33359244705449,Clear,Monday,0.0,Accident,FAIL,Poor,2.0
2023-01-08 09:45:00,MBR003,22.0,48.39468504518405,Snowy,Monday,1.0,None,FAIL,Moderate,3.0
2023-01-08 10:00:00,ENT002,15.0,52.18194711754256,Foggy,Sunday,0.0,None,OK,Good,1.0
2023-01-08 10:15:00,MBR003,22.0,50.57368305378225,Snowy,Friday,0.0,None,UNKNOWN,Poor,1.0
2023-01-08 10:30:00,KLA001,17.0,48.721970000729776,Snowy,Saturday,0.0,Accident,UNKNOWN,Moderate,3.0
2023-01-08 10:45:00,ENT002,17.0,36.849132688058916,Clear,Thursday,0.0,Accident,FAIL,Poor,2.0
2023-01-08 11:00:00,ENT002,22.0,34.28253958043938,Rainy,Tuesday,1.0,None,FAIL,Moderate,3.0
2023-01-08 11:15:00,MBR003,16.0,43.326075103241976,Clear,Monday,0.0,Parade,OK,Poor,2.0
2023-01-08 11:30:00,KLA001,21.0,49.33128072341069,Rainy,Sunday,1.0,None,OK,Moderate,2.0
2023-01-08 11:45:00,ENT002,22.0,37.77279299223393,Foggy,Friday,1.0,None,FAIL,Poor,4.0
2023-01-08 12:00:00,GUL004,24.0,50.651719657143865,Foggy,Monday,1.0,None,OK,Poor,1.0
2023-01-08 12:15:00,KLA001,21.0,54.52616745486179,Foggy,,0.0,Accident,FAIL,Poor,1.0
2023-01-08 12:30:00,KLA001,25.0,30.836790809265803,Clear,Saturday,0.0,None,OK,Good,2.0
2023-01-08 12:45:00,MBR003,14.0,31.6307929620372,Clear,Monday,0.0,Marathon,FAIL,Poor,1.0
2023-01-08 13:00:00,KLA001,28.0,38.59624941094663,Clear,Wednesday,1.0,None,UNKNOWN,Good,0.0
2023-01-08 13:15:00,GUL004,18.0,43.076126681891964,Snowy,Saturday,1.0,None,OK,Poor,2.0
2023-01-08 13:30:00,KLA001,19.0,34.75432986232949,Clear,Tuesday,0.0,Marathon,OK,Good,1.0
2023-01-08 13:45:00,GUL004,29.0,53.52202678867144,Snowy,Thursday,1.0,None,UNKNOWN,Good,0.0
2023-01-08 14:00:00,ENT002,14.0,44.24066861518451,Foggy,Wednesday,1.0,None,UNKNOWN,Good,4.0
2023-01-08 14:15:00,MBR003,26.0,40.39447048240739,Clear,Wednesday,1.0,None,FAIL,Good,1.0
2023-01-08 14:30:00,KLA001,17.0,25.640904761314722,Snowy,Thursday,1.0,Parade,OK,Good,0.0
2023-01-08 14:45:00,KLA001,,26.841841835724928,Foggy,Monday,1.0,Parade,UNKNOWN,Moderate,3.0
2023-01-08 15:15:00,GUL004,25.0,18.674043738451637,Clear,Sunday,1.0,Marathon,UNKNOWN,Good,0.0
2023-01-08 15:30:00,ENT002,24.0,50.12637409644071,Rainy,Tuesday,1.0,None,OK,Poor,2.0
2023-01-08 15:45:00,MBR003,15.0,38.418461556276796,Rainy,Sunday,0.0,None,OK,Poor,2.0
2023-01-08 16:00:00,GUL004,9.0,72.43092969594733,Foggy,Monday,0.0,Parade,OK,Good,1.0
2023-01-08 16:15:00,GUL004,14.0,63.079162506161104,Rainy,Sunday,1.0,Marathon,OK,Poor,3.0
2023-01-08 16:30:00,MBR003,25.0,38.18550930752483,Rainy,Wednesday,1.0,Marathon,FAIL,Moderate,2.0
2023-01-08 16:45:00,ENT002,20.0,38.93662997468685,Snowy,Wednesday,1.0,Marathon,FAIL,Moderate,2.0
2023-01-08 17:15:00,KLA001,21.0,57.031726099180375,Snowy,Saturday,1.0,Parade,???,Poor,4.0
